@relation GHC_80_upsampled-weka.filters.unsupervised.attribute.NumericToNominal-R18

@attribute v0 numeric
@attribute v1 numeric
@attribute v2 numeric
@attribute v3 numeric
@attribute v4 numeric
@attribute v5 numeric
@attribute v6 numeric
@attribute v7 numeric
@attribute v8 numeric
@attribute v9 numeric
@attribute v10 numeric
@attribute v11 numeric
@attribute v12 numeric
@attribute v13 numeric
@attribute v14 numeric
@attribute v15 numeric
@attribute v16 numeric
@attribute v17 {0,1}
@attribute v18 numeric

@data
7,1370000000,0,0,1,0,0,1,0,0,1,0,1370000000,0,35398,0,1370000000,0,1
2,1370000000,0,0,0,0,0,0,0,0.6,0.2,0,1370000000,70900000,196833.2,6,1370000000,0,5
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,155986,0,1370000000,0,1
2,1370000000,0,0,0,0,0,0,0.0625,0.0625,0.75,0.0625,1370000000,1960000000,274958.3125,41,1370000000,0,16
17,1370000000,0,0,0,0,0,0,0,0.25,0.5,0,1370000000,41900000000,98761,0,1370000000,0,4
2,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,1920000000,165148.3333,1,1370000000,0,3
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,283423,0,1370000000,0,1
4,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,569000000000,190403.1,4,1370000000,0,20
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,137682,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,14797,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,169592,0,1370000000,0,1
2,1370000000,0,0,0,1,0,0,0,0,0,0,1370000000,0,37175,0,1370000000,0,1
7,1370000000,0,0,1,0,0,0,0,0.307692,0.692308,0,1370000000,83900000000,105248.3077,35,1370000000,0,13
14,1370000000,0,0,0,0,0,0,0.083333,0,0.333333,0.083333,1370000000,3780000000,124576.6667,18,1370000000,0,12
7,1370000000,0,0,1,0,0,0,0,0,1,0,1370000000,0,50485,0,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,80500000000,111141.8,1,1370000000,0,5
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,54900000000,154520.5,2,1370000000,0,2
7,1370000000,0,0,1,0,0,0,0,0.5,3,0,1370000000,53100000,21702.5,1,1370000000,0,2
2,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,243112,1,1370000000,0,1
12,1370000000,0,0,0,0,0,0,0,0,0.5,0,1370000000,35721,140290,1,1370000000,0,2
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,83700000000,283418.75,0,1370000000,0,4
12,1370000000,0,0,0,0,0,0,0,0,0.25,0,1370000000,367000000,307342.5,0,1370000000,0,4
12,1370000000,0,0,0,0,0,0,0,0,0,0,1370000000,0,112238,1,1370000000,0,1
9,1370000000,0,0,1,1,0,0,0,0,0,2,1370000000,105000000,158025.5,1,1370000000,0,2
15,1370000000,0,0,0,0,0,0,0,0.142857,0.714286,0.142857,1370000000,180000000000,111535.8571,5,1370000000,0,7
12,1370000000,0,0,0,0,0,0,0,0,1,0,1370000000,0,250793,1,1370000000,0,1
14,1370000000,0,0,0,0,1,0,0,0.666667,0,0,1370000000,91500000,57736.66667,5,1370000000,0,3
